ID_MAN_CO;FUND_NUMBER;FUND_NAME;FUND_CCY;ISIN;SECURITY_NAME;TYPE_INSTR;INSTRUMENT_CCY;INSTRUMENT_PRICE;INSTRUMENT_PRICE_EUR;PRICE_DATE;FX_RATE;TRANSACTION_TYPE;EXECUTION_DATE;TRANSACTION_CCY;QUANTITY;AMOUNT_TRANSACTION_CCY;AMOUNT_FUND_CCY;AMOUNT_TRANSACTION_EUR;FX_RATE_EUR;FX_RATE_DATE;MATURITY_DATE;MIC_CODE;TRANSACTION_PRICE;UNREALIZED_PNL;CANCEL_ANULATION;FLAG_FEEDER;Reporting Period
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US5010441013;KROGER;share;USD;34.069394;28.987808;15/01/2021;1;Purchase on stock market ~;15/01/2021;USD;7999.99992;272555.14;272555.14;231902.450648;.850846;31/03/2021;;;34.069394;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US68902V1070;OTIS WORLDWIDE;share;USD;66.512745;56.592103;02/02/2021;1;Purchase on stock market ~;02/02/2021;USD;4000;266050.99;266050.99;226368.420638;.850846;31/03/2021;;;66.512745;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8716071076;SYNOPSYS;share;USD;224.211015;190.769045;08/03/2021;1;Sale on stock market ~;08/03/2021;USD;4000;896844.06;896844.06;763076.181075;.850846;31/03/2021;;;224.211015;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US2172041061;COPART;share;USD;110.100265;93.67837;16/03/2021;1;Sale on stock market ~;16/03/2021;USD;4000;440401.06;440401.06;374713.480297;.850846;31/03/2021;;;110.100265;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US2283681060;CROWN HOLDINGS;share;USD;93.01625;79.142504;26/01/2021;1;Sale on stock market ~;26/01/2021;USD;2000.00002;186032.51;186032.51;158285.017003;.850846;31/03/2021;;;93.01625;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US5018892084;LKQ;share;USD;43.59359;37.091432;19/03/2021;1;Purchase on stock market ~;19/03/2021;USD;25000;1089839.75;1089839.75;927285.791929;.850846;31/03/2021;;;43.59359;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;30/03/2021;0;Purchase spot contract ~;30/03/2021;;0;316447.56;316447.56;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought USD 361,904.87 Sold CHF 331,000.00;;USD;.914605;.778188;01/03/2021;0;Purchase forward contract ~;01/03/2021;CHF;0;361904.87;361904.87;327180.097724;.90405;31/03/2021;;;.914605;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;18/03/2021;0;Purchase spot contract ~;18/03/2021;;0;810520.57;810520.57;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;16/03/2021;0;Purchase spot contract ~;16/03/2021;;0;170000.01;170000.01;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;03/03/2021;0;Purchase spot contract ~;03/03/2021;;0;1013449.92;1013449.92;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;01/03/2021;0;Purchase spot contract ~;01/03/2021;;0;430000;430000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought EUR 22,670,679.92 Sold USD 27,494,093.78;;EUR;1.21276;1.21276;27/01/2021;0;Purchase forward contract ~;27/01/2021;USD;0;22670679.92;22670679.92;19289257.327212;.850846;31/03/2021;;;1.21276;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;23/02/2021;0;Purchase spot contract ~;23/02/2021;;0;172061;172061;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;18/02/2021;0;Purchase spot contract ~;18/02/2021;;0;135547;135547;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 565,645.70 Sold USD 685,000.00;;EUR;1.211005;1.211005;16/02/2021;0;Purchase forward contract ~;16/02/2021;USD;0;565645.7;565645.7;481277.381262;.850846;31/03/2021;;;1.211005;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/02/2021;0;Purchase spot contract ~;12/02/2021;;0;250000;250000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 793,087.56 Sold USD 891,000.00;;CHF;.890109;.804703;10/02/2021;0;Purchase forward contract ~;10/02/2021;USD;0;793087.56;793087.56;674795.378076;.850846;31/03/2021;;;.890109;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/02/2021;0;Purchase spot contract ~;04/02/2021;;0;26999.02;26999.02;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;02/02/2021;0;Purchase spot contract ~;02/02/2021;;0;275522.35;275522.35;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;01/02/2021;0;Purchase spot contract ~;01/02/2021;;0;216180;216180;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 12,599,566.46 Sold USD 14,215,515.14;;CHF;.886325;.801282;29/12/2020;0;Purchase forward contract ~;29/12/2020;USD;0;12599566.46;12599566.46;10720290.724225;.850846;31/03/2021;;;.886325;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought EUR 287,966.14 Sold USD 354,000.00;;EUR;1.229311;1.229311;30/12/2020;0;Purchase forward contract ~;30/12/2020;USD;0;287966.14;287966.14;245014.838354;.850846;31/03/2021;;;1.229311;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought JPY 491,485,484.00 Sold EUR 4,000,000.00;;JPY;122.871371;.94611;24/09/2020;0;Purchase forward contract ~;24/09/2020;EUR;0;491485488.91;491485488.91;491485488.91;1;31/03/2021;;;122.871371;;40;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;21/01/2021;0;Purchase spot contract ~;21/01/2021;;0;138702.38;138702.38;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;21/01/2021;0;Purchase spot contract ~;21/01/2021;;0;83999999.16;83999999.16;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;20/01/2021;0;Purchase spot contract ~;20/01/2021;;0;26808.58;26808.58;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/01/2021;0;Purchase spot contract ~;19/01/2021;;0;200000;200000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;13/01/2021;0;Purchase spot contract ~;13/01/2021;;0;78391;78391;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;07/01/2021;0;Purchase spot contract ~;07/01/2021;;0;570000;570000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;07/01/2021;0;Purchase spot contract ~;07/01/2021;;0;373000;373000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/01/2021;0;Purchase spot contract ~;05/01/2021;;0;55911;55911;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0378331005;APPLE;share;USD;121.784296;103.619681;23/02/2021;1;Sale on stock market ~;23/02/2021;USD;9000;1096058.66;1096058.66;932577.126626;.850846;31/03/2021;;;121.784296;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;CH0012032048;ROCHE HOLDING D.RIGHT;share;CHF;310.972725;281.134892;05/02/2021;.9005;Sale on stock market ~;05/02/2021;CHF;1200;373167.28;414400.08;337361.879484;.90405;31/03/2021;;;310.972725;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US2310211063;CUMMINS;share;USD;242.181483;206.059146;14/01/2021;1;Purchase on stock market ~;14/01/2021;USD;1200;290617.78;290617.78;247270.975642;.850846;31/03/2021;;;242.181483;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US50540R4092;LABORATORY CORP AMERICA HOLDINGS;share;USD;224.56957;191.07412;19/01/2021;1;Purchase on stock market ~;19/01/2021;USD;1999.99998;449139.14;449139.14;382148.240712;.850846;31/03/2021;;;224.56957;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DK0010268606;VESTAS WIND SYSTEMS;share;DKK;1366.94275;183.796388;16/02/2021;6.13645;Purchase on stock market ~;16/02/2021;DKK;1000;1366942.76;222757.9;183796.389624;.134458;31/03/2021;;;1366.94275;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0011821392;SIGNIFY;share;EUR;40.36;40.36;19/01/2021;.824572;Purchase on stock market ~;19/01/2021;EUR;4999.99995;201800;244732.95;201800;1;31/03/2021;;;40.36;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE00B4BNMY34;ACCENTURE 'A';share;USD;254.9665;216.937227;08/03/2021;1;Sale on stock market ~;08/03/2021;USD;3000;764899.49;764899.49;650811.671469;.850846;31/03/2021;;;254.9665;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;CH0025751329;LOGITECH INTERNATIONAL;share;CHF;87.293025;78.917259;05/01/2021;.87935;Purchase on stock market ~;05/01/2021;CHF;2000.00002;174586.05;198539.89;157834.518503;.90405;31/03/2021;;;87.293025;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0000687663;AERCAP HOLDINGS;share;USD;59.00063;50.20045;08/03/2021;1;Sale on stock market ~;08/03/2021;USD;5000;295003.15;295003.15;251002.250165;.850846;31/03/2021;;;59.00063;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0000687663;AERCAP HOLDINGS;share;USD;48.53439;41.295292;03/03/2021;1;Purchase on stock market ~;03/03/2021;USD;5000;242671.95;242671.95;206476.45797;.850846;31/03/2021;;;48.53439;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0382221051;APPLIED MATERIALS;share;USD;125.6955;106.947513;30/03/2021;1;Purchase on stock market ~;30/03/2021;USD;1000;125695.49;125695.49;106947.504885;.850846;31/03/2021;;;125.6955;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US1890541097;CLOROX;share;USD;192.455;163.749567;17/03/2021;1;Purchase on stock market ~;17/03/2021;USD;1000.00001;192455;192455;163749.56693;.850846;31/03/2021;;;192.455;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US1890541097;CLOROX;share;USD;200.01288;170.180159;22/01/2021;1;Purchase on stock market ~;22/01/2021;USD;2000.00002;400025.76;400025.76;340360.317793;.850846;31/03/2021;;;200.01288;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US5010441013;KROGER;share;USD;35.356286;30.082755;26/01/2021;1;Purchase on stock market ~;26/01/2021;USD;7000.00007;247494;247494;210579.279924;.850846;31/03/2021;;;35.356286;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US87612E1064;TARGET;share;USD;176.662167;150.312298;08/03/2021;1;Purchase on stock market ~;08/03/2021;USD;3000;529986.5;529986.5;450936.893579;.850846;31/03/2021;;;176.662167;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US3687361044;GENERAC HOLDINGS;share;USD;326.9984;278.225281;12/02/2021;1;Purchase on stock market ~;12/02/2021;USD;2500;817496;817496;695563.201616;.850846;31/03/2021;;;326.9984;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0091581068;AIR PRODUCTS & CHEMICALS;share;USD;262.664683;223.487195;22/02/2021;1;Sale on stock market ~;22/02/2021;USD;4000;1050658.72;1050658.72;893948.769277;.850846;31/03/2021;;;262.664683;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US5018892084;LKQ;share;USD;42.101664;35.822032;30/03/2021;1;Purchase on stock market ~;30/03/2021;USD;10000;421016.64;421016.64;358220.324077;.850846;31/03/2021;;;42.101664;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;30/03/2021;0;Purchase spot contract ~;30/03/2021;;0;1230000;1230000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US00183L1026;ANGI HOMESERVICES 'A';share;USD;15.813638;13.454971;25/02/2021;1;Purchase on stock market ~;25/02/2021;USD;4000;63254.55;63254.55;53819.880849;.850846;31/03/2021;;;15.813638;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US00183L1026;ANGI HOMESERVICES 'A';share;USD;14.391658;12.245085;24/02/2021;1;Purchase on stock market ~;24/02/2021;USD;25000;359791.45;359791.45;306127.116067;.850846;31/03/2021;;;14.391658;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3866800000;PANASONIC;share;JPY;1360;10.472;17/03/2021;109.219972;Purchase on stock market ~;17/03/2021;JPY;40000.0004;54400000.54;498077.4;418880.004158;.0077;31/03/2021;;;1360;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 350,457.13 Sold USD 412,000.00;;EUR;1.175607;1.175607;31/03/2021;0;Purchase forward contract ~;31/03/2021;USD;0;350457.13;350457.13;298185.047232;.850846;31/03/2021;;;1.175607;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;29/03/2021;0;Purchase spot contract ~;29/03/2021;;0;423484.06;423484.06;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;17/03/2021;0;Purchase spot contract ~;17/03/2021;;0;15670;15670;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 505,770.25 Sold USD 545,000.00;;CHF;.928019;.838976;17/03/2021;0;Purchase forward contract ~;17/03/2021;USD;0;505770.25;505770.25;430332.594132;.850846;31/03/2021;;;.928019;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;11/03/2021;0;Purchase spot contract ~;11/03/2021;;0;162820.7;162820.7;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;10/03/2021;0;Purchase spot contract ~;10/03/2021;;0;127032.05;127032.05;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;09/03/2021;0;Purchase spot contract ~;09/03/2021;;0;72381.26;72381.26;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/03/2021;0;Purchase spot contract ~;08/03/2021;;0;377000;377000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought USD 446,866.58 Sold EUR 377,000.00;;USD;1.185322;1.008526;08/03/2021;0;Purchase forward contract ~;08/03/2021;EUR;0;446866.58;446866.58;446866.58;1;31/03/2021;;;1.185322;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 668,584.67 Sold USD 801,000.00;;EUR;1.198053;1.198053;04/03/2021;0;Purchase forward contract ~;04/03/2021;USD;0;668584.67;668584.67;568862.592131;.850846;31/03/2021;;;1.198053;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;02/03/2021;0;Purchase spot contract ~;02/03/2021;;0;390000;390000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;01/03/2021;0;Purchase spot contract ~;01/03/2021;;0;139544;139544;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;25/02/2021;0;Purchase spot contract ~;25/02/2021;;0;15522;15522;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;24/02/2021;0;Purchase spot contract ~;24/02/2021;;0;100136;100136;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought EUR 354,905.31 Sold USD 425,000.00;;EUR;1.197503;1.197503;04/02/2021;0;Purchase forward contract ~;04/02/2021;USD;0;354905.31;354905.31;301969.763392;.850846;31/03/2021;;;1.197503;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;16/02/2021;0;Purchase spot contract ~;16/02/2021;;0;33006.13;33006.13;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/02/2021;0;Purchase spot contract ~;12/02/2021;;0;162719.09;162719.09;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought USD 396,222.40 Sold CHF 356,000.00;;USD;.898485;.764472;02/02/2021;0;Purchase forward contract ~;02/02/2021;CHF;0;396222.4;396222.4;358204.86072;.90405;31/03/2021;;;.898485;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;01/02/2021;0;Purchase spot contract ~;01/02/2021;;0;390840;390840;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;29/01/2021;0;Purchase spot contract ~;31/01/2021;;0;157484.69;157484.69;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 13,256,029.75 Sold USD 14,931,828.91;;CHF;.88777;.802588;27/01/2021;0;Purchase forward contract ~;27/01/2021;USD;0;13256029.75;13256029.75;11278839.888669;.850846;31/03/2021;;;.88777;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 372,439.45 Sold USD 453,000.00;;EUR;1.216305;1.216305;26/01/2021;0;Purchase forward contract ~;26/01/2021;USD;0;372439.45;372439.45;316888.616275;.850846;31/03/2021;;;1.216305;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;15/01/2021;0;Purchase spot contract ~;15/01/2021;;0;135238;135238;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 397,505.48 Sold USD 481,000.00;;EUR;1.210046;1.210046;15/01/2021;0;Purchase forward contract ~;15/01/2021;USD;0;397505.48;397505.48;338215.947636;.850846;31/03/2021;;;1.210046;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/01/2021;0;Purchase spot contract ~;12/01/2021;;0;260017;260017;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;11/01/2021;0;Purchase spot contract ~;11/01/2021;;0;376000;376000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;07/01/2021;0;Purchase spot contract ~;07/01/2021;;0;74764.11;74764.11;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;06/01/2021;0;Purchase spot contract ~;06/01/2021;;0;29047.31;29047.31;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/01/2021;0;Purchase spot contract ~;04/01/2021;;0;18114.35;18114.35;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US03662Q1058;ANSYS;share;USD;337.833;287.443857;29/03/2021;1;Sale on stock market ~;29/03/2021;USD;3000;1013499;1013499;862331.570154;.850846;31/03/2021;;;337.833;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8725401090;TJX;share;USD;66.498625;56.580089;09/03/2021;1;Purchase on stock market ~;09/03/2021;USD;4000;265994.51;265994.51;226320.364855;.850846;31/03/2021;;;66.498625;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;CH0010645932;GIVAUDAN;share;CHF;3702;3346.7931;07/01/2021;.88525;Sale on stock market ~;07/01/2021;CHF;120;444240;501824.34;401615.172;.90405;31/03/2021;;;3702;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE0004927939;KINGSPAN GROUP;share;EUR;62.881638;62.881638;19/02/2021;.824606;Purchase on stock market ~;19/02/2021;EUR;12000;754579.66;915078.75;754579.66;1;31/03/2021;;;62.881638;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US94106L1098;WASTE MANAGEMENT;share;USD;114.576125;97.486638;15/01/2021;1;Purchase on stock market ~;15/01/2021;USD;1999.99998;229152.24;229152.24;194973.266795;.850846;31/03/2021;;;114.576125;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DK0010268606;VESTAS WIND SYSTEMS;share;DKK;1521.5;204.577847;11/01/2021;6.12065;Sale on stock market ~;11/01/2021;DKK;2999.99997;4564499.95;745754.1;613733.534277;.134458;31/03/2021;;;1521.5;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;FR0000121972;SCHNEIDER ELECTRIC;share;EUR;126.75;126.75;18/03/2021;.838575;Sale on stock market ~;18/03/2021;EUR;5500.000055;697125;831321.57;697125;1;31/03/2021;;;126.75;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DE0007164600;SAP;share;EUR;103.338233;103.338233;22/02/2021;.823893;Sale on stock market ~;22/02/2021;EUR;7500;775036.75;940700.86;775036.75;1;31/03/2021;;;103.338233;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IT0004176001;PRYSMIAN;share;EUR;26.647415;26.647415;26/02/2021;.823859;Sale on stock market ~;26/02/2021;EUR;20000.0002;532948.3;646892.66;532948.3;1;31/03/2021;;;26.647415;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3435000009;SONY;share;JPY;11100;85.47;10/03/2021;108.625039;Sale on stock market ~;10/03/2021;JPY;13000;144300000.01;1328423;1111110.000077;.0077;31/03/2021;;;11100;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US1890541097;CLOROX;share;USD;198.495;168.888677;05/01/2021;1;Purchase on stock market ~;05/01/2021;USD;5200.000052;1032174.02;1032174.02;878221.136221;.850846;31/03/2021;;;198.495;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0536111091;AVERY DENNISON;share;USD;183.971388;156.53132;08/03/2021;1;Purchase on stock market ~;08/03/2021;USD;6000;1103828.32;1103828.32;939187.910759;.850846;31/03/2021;;;183.971388;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3866800000;PANASONIC;share;JPY;1490;11.473;15/02/2021;105.364983;Purchase on stock market ~;15/02/2021;JPY;19999.9998;29799999.7;282826.41;229459.99769;.0077;31/03/2021;;;1490;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US4824801009;KLA CORPORATION;share;USD;303.744913;258.440144;16/03/2021;1;Purchase on stock market ~;16/03/2021;USD;4000;1214979.65;1214979.65;1033760.575284;.850846;31/03/2021;;;303.744913;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 527,463.10 Sold USD 619,000.00;;EUR;1.173542;1.173542;30/03/2021;0;Purchase forward contract ~;30/03/2021;USD;0;527463.1;527463.1;448789.868783;.850846;31/03/2021;;;1.173542;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 307,119.05 Sold USD 330,000.00;;CHF;.930664;.841367;12/03/2021;0;Purchase forward contract ~;12/03/2021;USD;0;307119.05;307119.05;261311.015216;.850846;31/03/2021;;;.930664;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/03/2021;0;Purchase spot contract ~;26/03/2021;;0;24544.65;24544.65;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/03/2021;0;Purchase spot contract ~;26/03/2021;;0;43277.15;43277.15;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;23/03/2021;0;Purchase spot contract ~;23/03/2021;;0;168433.52;168433.52;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;22/03/2021;0;Purchase spot contract ~;22/03/2021;;0;27855;27855;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;22/03/2021;0;Purchase spot contract ~;22/03/2021;;0;54549;54549;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 837,164.82 Sold USD 999,000.00;;EUR;1.193313;1.193313;15/03/2021;0;Purchase forward contract ~;15/03/2021;USD;0;837164.82;837164.82;712298.338438;.850846;31/03/2021;;;1.193313;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/03/2021;0;Purchase spot contract ~;12/03/2021;;0;330000;330000;;;31/03/2021;;;;;20;Y;31/03/2021
